session_duration_sec,scroll_depth_pct,clicks_per_minute,idle_time_sec,mouse_movement_dist,tab_switches,attention_span
2994,65.74443271774648,10.0,6.028770561390894,534.3682015277064,3,high
2946,89.50667229362142,14.0,14.166175505817824,343.0834099838748,2,high
3203,39.295076499135305,9.0,51.219707322073305,619.1139473336063,2,high
2830,96.17624783454688,9.0,29.317644644231596,171.15516377285837,1,high
1886,41.5786062069183,16.0,94.80361971939388,405.74360361360795,3,low
1244,60.10826653932156,18.0,70.4715757061719,493.85362428380074,1,low
1782,70.9804713272372,,4.915731116159474,385.7313225566069,0,high
2640,95.05920130759384,10.0,1.3045402958877337,,7,high
1134,24.461627405226604,18.0,15.27953953450113,635.6651526014762,2,low
2566,74.61309782386422,10.0,22.14932501984532,496.3255978224113,2,high
924,52.081558614408216,16.0,,360.4128792553138,0,high
1141,26.855714062064106,11.0,4.319827316344198,641.0600099011688,3,low
3295,77.66068397963906,18.0,3.999682962675938,537.6471303606744,4,high
133,55.22222801738466,16.0,1.4398282362536112,543.8731219377495,0,low
3197,,22.0,57.08607963179968,366.1233462157844,1,high
3524,32.2901068577901,18.0,88.54809613042053,117.85899910069213,1,high
1944,48.1273951827605,15.0,3.6882590351372597,364.0803149965442,0,high
3299,61.73542509880671,15.0,7.190475900302075,,4,high
3102,40.4910814269844,14.0,2.824800441187917,408.0054564228917,1,high
1036,,16.0,62.98985918259219,373.72165010115424,1,low
436,96.1640492315304,20.0,95.61312801437205,516.9047763570449,1,low
1431,51.14675400426174,13.0,9.106075531924235,632.1316206568554,3,low
196,73.39203702877005,14.0,10.85423555552229,661.424214102932,3,low
538,41.10471935560581,,13.514016270229538,625.5817787545443,1,low
1691,35.51317640257163,16.0,20.942606387121746,365.3562536282443,2,low
2390,40.7164298467125,14.0,,508.8351189979758,3,low
3519,40.91966437856498,25.0,21.05901386132329,734.7748772255079,3,high
792,54.418011594195356,17.0,90.47901781498364,262.28985005406355,2,low
710,54.346986998136316,19.0,3.1572642973067984,702.2345066637697,3,low
2554,49.715381588287165,15.0,48.074690065771264,350.5844995415481,2,high
2150,13.478578491743809,9.0,12.215736996766017,544.0647931376125,0,high
1194,49.607547850053116,8.0,14.222647828371498,561.9177675453543,0,high
611,16.91039004206515,16.0,,528.4869554854206,1,low
291,12.613578629576516,18.0,79.51202892867803,834.2709341303869,3,low
1393,93.26457173411677,21.0,37.78464772733116,454.87521492930614,2,high
1361,60.49500131477043,16.0,44.86460968245487,254.07681876145375,2,low
2322,65.94900581245842,13.0,41.682485928593266,553.4670601290268,1,high
1568,40.179367033336376,15.0,11.613079313870847,474.49400229133107,4,low
3438,90.89808919148642,17.0,42.432227802365354,583.2201812328758,2,high
590,63.79304895796655,12.0,46.04672127616652,632.3142862810599,3,low
1129,76.91698695235874,11.0,22.86850819804373,494.9465492443306,1,high
1933,36.85624690277138,11.0,23.085056432340856,565.4465645963447,1,high
204,96.00118808191255,14.0,42.77861133600651,521.6356898355546,4,low
2186,82.0461290158315,18.0,50.953133591942134,768.7831166112068,1,high
2260,85.39484630145436,14.0,12.338253498411303,444.4157370698502,2,high
221,,14.0,48.51838999960528,396.9394702985206,0,low
94,27.096320787121954,14.0,50.49398786661632,632.1096354666843,2,low
3040,28.562659968357707,15.0,8.002114343446726,360.6230276985925,4,high
1527,27.090922324687117,13.0,37.86403054997051,558.8236708373819,2,low
3201,85.5408162104288,,6.193531554697794,474.5616269496269,3,high
1597,3.188479520859211,19.0,2.93000937487052,484.80189731871,3,low
2941,7.60999889807743,17.0,25.637742659331284,865.5956936015255,1,high
1181,27.39148706299037,24.0,71.79243198978851,685.1130117383351,1,low
3553,19.987297464944366,16.0,1.0830888857523342,,2,high
1967,23.185961388284838,14.0,52.54761354681635,579.585596071546,4,low
398,79.79431892533,,21.185222545094753,396.2728817839737,1,low
880,56.31265938920469,10.0,,539.2222530106582,0,low
72,0.5770661292967993,18.0,55.63655702287257,587.4986451243005,1,low
1937,42.932276570419525,15.0,62.45215849402466,529.8478145209053,3,low
3520,40.78849268503589,14.0,43.94376201257145,514.2125491015942,1,high
2565,11.394526944454352,14.0,55.54382332999795,,1,low
107,67.61417886014571,12.0,5.808460224125527,541.0187974521924,1,low
2903,70.20971883794911,8.0,10.865839437235065,421.164297281971,3,high
1854,72.08932190520977,16.0,,605.5134769350891,2,high
1323,72.8470945558592,14.0,40.69371496528018,197.6343198263545,1,high
703,0.005282693229680113,13.0,5.004424908230554,703.8115349674913,2,low
730,95.39208038467221,13.0,6.035143605134936,303.25011471981657,0,high
788,,19.0,63.35019634801603,339.9117463895665,1,low
1953,90.39816965892852,16.0,36.71324662577741,561.3281278432519,1,high
2805,1.5643295307434135,13.0,62.47457984040376,580.9912745531994,0,low
3416,93.38587957857393,16.0,4.502204127664579,811.7416964606552,3,high
3002,,17.0,15.273832207654838,544.4426793963689,2,high
931,83.72191429586987,20.0,9.986708926148097,493.9317851010749,3,low
2966,9.328738472196852,15.0,0.2918475494107963,,2,high
1022,73.87780289185977,9.0,10.044173116848427,,5,low
1221,95.9916689642091,18.0,14.320915575650636,863.659998599657,2,high
2416,67.85473414181607,17.0,2.9025846263314308,472.2799551636522,3,high
2270,57.05614046246065,14.0,,581.4158624258168,2,high
1506,94.5629677748997,14.0,14.49498408518293,488.841622325671,3,high
2360,44.2937121734436,17.0,1.4272694215510269,485.86004881192014,0,high
3437,59.92935663104787,9.0,36.519732742021816,781.8575935797151,2,high
419,47.63382934943662,15.0,39.20008766393573,361.14024142047657,1,low
1029,93.28462213602991,10.0,53.95834647049316,149.85781866750074,3,low
554,7.608472676550726,17.0,19.93915914383347,547.616653856983,2,low
3341,50.11197008253482,17.0,103.8846500404267,680.1509793143111,5,low
1885,68.69524413854383,13.0,73.62462383046073,532.9844939376546,4,low
1536,79.1906538422237,18.0,24.045474823345707,575.3305326812018,6,low
688,58.301864744413635,16.0,17.6610167490137,,4,low
2793,90.8917744121454,,0.09117123341819111,516.6366610114409,2,high
920,94.19914468838716,17.0,37.239290091935416,583.4461435172489,1,high
1511,,19.0,24.969139949127676,580.941784798049,4,low
3190,40.23705395413744,18.0,83.19885898752182,206.20931041407687,2,high
3196,2.345902172115444,17.0,27.0592205979526,517.0800340594687,1,high
481,32.94166573744429,23.0,148.2448673512089,264.08257505607537,1,low
2505,53.68682179706021,17.0,57.68734676536915,494.2742742338867,3,low
3252,91.07949305099488,11.0,92.11234001978201,425.70785767408483,2,high
1567,84.65543224654029,19.0,11.909857076636683,655.1016881551742,2,high
3477,12.749972667198573,18.0,4.852141555060985,536.6619138814996,1,high
3123,9.303037474089571,16.0,47.81758550971406,570.9789269132343,5,low
912,58.926733875666706,19.0,46.2810219087554,471.28239230566237,2,low
342,53.211797245878266,17.0,7.126743541686382,657.8271893909543,1,low
869,26.637764143002386,8.0,43.41251329762298,260.40119892159,3,low
2596,89.94530845538353,19.0,26.166303352362995,365.6746321817991,1,high
3307,92.73664094615535,22.0,3.4800124045861827,692.9460682413204,1,high
404,40.261143834016266,16.0,20.90162259936767,434.65272513017237,1,low
480,,12.0,80.2695236770401,178.12519922436718,4,low
3092,38.39488942629726,15.0,21.184391890264283,717.8961914920828,0,high
624,73.68168318297002,18.0,46.63414716973725,661.5404107039697,4,low
3280,47.59422175477241,19.0,0.8800833983936137,606.6454109916099,3,high
1263,12.258315650718298,17.0,39.06757708451234,514.1609010427554,2,low
529,92.79342012370215,12.0,88.03199629865938,749.1120527238045,2,low
493,45.40965933775366,10.0,20.76609588118308,688.7927643593753,1,low
3225,,19.0,12.36154863537663,732.1784103188015,2,high
142,,12.0,31.208929221122293,604.3250720670846,2,low
1065,1.888087857623466,14.0,74.40159086414229,,2,low
3227,10.05303586918359,18.0,5.835576824130805,440.1252693477801,3,high
2408,49.62194794899244,19.0,15.510050191821692,,2,high
1954,68.99643571263624,19.0,5.098403350737918,575.3068423199517,3,high
3384,33.473532657927905,15.0,20.594338018425958,587.8036002193406,1,high
169,69.54884591776504,23.0,23.323398906527963,,3,low
1454,69.8635589431956,22.0,86.58138574953753,592.0521542174951,2,low
2979,70.39359073278308,16.0,15.957144808305305,450.1733252601284,1,high
3198,,18.0,25.107520689657854,630.1141537020442,2,high
546,91.4886150121504,16.0,64.953270415786,367.68390602859216,1,low
2646,48.91965179806156,,11.631923850886848,,2,high
1977,45.026519349663815,12.0,33.640820686165846,463.9131909172029,2,low
2923,19.9380819010627,15.0,42.460803062494946,624.317809325343,4,low
3170,30.765508735633652,12.0,12.037988626090135,326.18218030114645,4,high
2195,4.233449251830335,10.0,,657.4530528513793,0,high
917,63.35352936161702,11.0,20.969497836062295,253.61177984221814,1,high
3160,24.853574392709287,14.0,13.23906753014588,462.9881186608564,1,high
3134,30.41552544854651,9.0,9.296293949304731,288.0385809346039,2,high
1371,77.08145216643211,19.0,108.82936614610533,108.51509537251519,0,low
79,32.72211831614539,10.0,20.923875469273195,554.9677707162881,3,low
3590,24.219589201314218,16.0,58.237944367881944,473.3283337053328,3,high
48,16.905774913370575,16.0,6.519221343942496,290.43516007542667,2,low
755,77.48584021819559,,84.1249897928715,422.5079213022831,2,low
2274,12.970625799002688,13.0,47.45926946888864,,4,low
1503,,14.0,49.61614202118191,444.7775499516246,2,low
2636,50.69301160771944,16.0,14.817328367497868,470.1978326647402,0,high
481,68.73899126857145,17.0,19.9447807094404,440.23151445154247,4,low
2366,63.32834823329955,13.0,26.994391569530563,412.65468028550606,1,high
1194,81.07206729451748,20.0,46.785956304577574,410.6994087885384,2,low
1137,4.475143392623815,21.0,56.725540628195034,406.2953950556397,2,low
2468,29.64407247793972,15.0,2.4377759729163238,,2,high
244,28.013411877537976,21.0,70.32171506725992,347.4058103463796,1,low
1579,14.601690559210823,12.0,83.17605491226715,443.04315234232564,2,low
2292,28.917825385644313,16.0,26.95996452082365,404.0108221507974,0,high
3504,30.976531414290342,11.0,,339.245205422646,0,high
157,,17.0,51.18091482100246,614.902198303543,4,low
1875,66.3704478926256,24.0,,684.8953957875074,4,low
3578,38.110051361181405,9.0,50.98029661047823,499.98458380949,1,high
789,,20.0,50.59088513414161,509.97094818962586,1,low
2481,33.616533857958,13.0,2.72168893312066,396.11540511956036,1,high
3130,29.028367731476035,13.0,28.02000581146853,,3,high
1845,54.11880558570243,15.0,19.799746568064407,760.727167261451,3,low
2415,,19.0,,,2,low
2908,7.9789123634000365,23.0,10.556647919992015,421.78302074112173,3,low
2791,41.796954358652705,11.0,6.920158544301883,551.2212898932268,4,high
390,94.29127113917565,14.0,68.21609726460207,519.3396566057584,0,low
598,72.15117798434237,15.0,4.830269239258713,424.97667868140655,3,low
1445,,14.0,34.800539703962066,570.6793749548525,0,low
2295,84.63180127808737,11.0,10.701097494829245,640.7236411084846,4,high
1627,73.2300770608181,13.0,,382.12723980128305,2,high
1722,61.09465257026532,9.0,28.730529882572434,881.3050969573407,4,low
231,82.02929606091773,12.0,16.20605130186859,270.0586764353258,1,low
2094,40.41098477429571,14.0,110.62438931368641,372.2463910488649,1,low
2399,22.150105085385274,22.0,4.24114140369835,535.0952045453545,1,high
547,,,14.897776341081052,837.0309677564824,2,low
1378,54.88417555934738,15.0,16.884381440836894,415.61139624790627,1,high
1465,53.83263720099121,11.0,29.91257628265211,340.138053110662,2,low
1371,56.50737914801053,,15.689970502575301,582.3862217643118,2,low
710,94.87049182391807,16.0,3.0621781819128127,462.7108388422893,3,high
2018,90.22456230962314,,88.36828888637973,,2,high
3183,87.57170365589394,20.0,16.13969157264163,489.38291751493705,2,high
3575,80.14168109086272,8.0,12.587243212433885,371.42501868050664,4,high
1521,94.34281072652854,14.0,17.756847471999347,852.3313955621345,1,high
454,9.849464167940326,16.0,7.323190381764998,56.841410137892126,3,low
1998,26.51232614457395,13.0,3.1682058689150745,773.0358125524658,1,high
1742,49.50559456545849,9.0,4.825438465346938,,6,low
3305,84.65344931234053,15.0,5.469220478974592,388.1616062709178,3,high
3096,50.51657115227325,14.0,6.607187091695491,780.8630157250648,5,high
2464,74.80347393415887,12.0,16.33975734553513,,5,high
807,,13.0,29.336948099793624,651.2166443011287,4,low
2175,25.24138129765602,16.0,29.73752816061379,187.60323304293348,3,low
3446,73.17760950376724,14.0,0.0029272296643860834,328.1182710544437,2,high
1856,16.473400888772403,11.0,76.1331512397702,327.7457261528184,3,low
237,35.135593465492676,15.0,51.92227596267825,,4,low
1567,26.48662578135714,15.0,99.67550079572258,,3,low
1689,34.98616942224785,16.0,13.387972994908882,376.10354538377635,1,high
2663,70.83240490779703,15.0,32.79077257586029,194.53835724533172,3,high
2243,36.7847181142801,21.0,5.518433324449285,569.5176153051018,1,high
51,55.52633226079402,14.0,,507.34263843912186,4,low
183,9.993187705440965,17.0,5.279488673495121,561.339101134727,2,low
1992,80.50176932346278,15.0,11.83511858628314,,1,high
3540,36.988862564812486,17.0,,,1,high
3396,64.85341590333424,11.0,27.081375202710536,488.6776470258345,2,high
248,72.53896016618326,13.0,24.60440591917117,651.8780952215465,1,low
698,20.96609221117004,13.0,3.2307640100312476,383.64550278481585,2,low
1548,88.467498495335,10.0,16.42863056040076,392.1994430991721,4,high
2307,61.62242516069529,15.0,76.88316491832053,,2,low
2097,42.87251417514815,23.0,61.75824872313696,703.3502987340934,4,low
2630,,14.0,26.805329398925537,586.0613214171249,0,high
979,94.23009379012068,14.0,25.48172174878936,366.63381307102884,1,high
2225,75.50682041316252,13.0,3.552534527048815,354.55513470563653,0,high
3209,20.802456273324886,11.0,6.704037579110931,699.2095943541906,1,high
432,33.77107747242245,6.0,8.736238134646433,690.899739136724,1,low
625,80.96742580880732,12.0,20.094390279125484,,1,high
3584,69.5677663215339,13.0,39.43105124939507,851.2827390454779,1,high
2444,76.57842927157243,18.0,18.52590880539898,568.8350107919209,1,high
1467,44.12011022129324,16.0,4.042342430546442,333.92009389533206,3,low
3410,71.6476262642167,12.0,17.35969353196072,458.65533504981624,0,high
2879,38.64937228639137,11.0,,500.8205867008061,3,high
2995,21.126291693819642,16.0,41.726829946551,512.959795512367,1,high
1187,63.26770348413599,9.0,5.463678272125805,687.5004826777562,2,high
1772,97.60139255987941,14.0,19.764343088364008,356.5566631003461,1,high
1336,31.06009713953296,15.0,35.46767039031027,300.2731551331675,2,low
102,46.09695922125396,13.0,7.770819641667068,,1,low
510,67.40013710698535,15.0,2.3722737568321275,423.9523236611219,2,low
3453,54.15062821224878,,24.855228562623143,863.5259185200237,1,high
589,84.34277957090492,15.0,1.6718089474638158,641.4830572213449,2,high
3427,76.1742706469516,18.0,26.585116231407227,421.190532148964,3,high
774,5.829720386235704,20.0,42.01162058411436,681.9280608176309,3,low
1496,99.8421233923774,11.0,,609.5616192624509,1,high
129,75.24024537194673,14.0,,595.0545721194917,1,low
1112,86.39033162941132,12.0,79.2517987249041,481.6634102617261,0,high
2585,,12.0,,563.0676277457699,0,high
2335,,17.0,170.1167687062899,184.55631491110034,2,low
442,,17.0,5.123735442971498,697.5634106333076,0,low
3553,34.77378355593156,19.0,37.02614695110513,-15.4093584502034,1,high
1118,87.64209436044928,17.0,31.719958860185123,433.68153589611273,1,high
2672,20.165521126689224,18.0,61.743276320216125,260.64341702089496,2,low
1207,7.824209858002273,16.0,2.90997415445952,424.8723288152715,2,low
2038,78.8118939945219,14.0,9.863731223594838,488.8824091381842,3,high
2343,83.54861556432962,16.0,4.253102007980767,320.4809699125683,3,high
850,16.26522181899006,,,83.8284136041139,2,low
3180,85.43459827827155,14.0,16.686999990614538,531.0598586211587,3,high
3416,68.67677955971696,15.0,72.26032480411683,812.9659673041843,2,high
691,52.00826832165839,15.0,10.461500609362226,447.307974972499,0,high
3024,83.0250192781385,15.0,,643.89964343387,3,high
589,41.92492493189658,22.0,10.552211581293653,725.6577256335329,1,low
2994,19.39939562233972,,27.277543922292775,214.99431131813026,1,high
2968,28.485267661061364,15.0,55.97495643712669,431.40872727825183,2,high
1301,50.51640182933148,15.0,14.603054597517989,308.5421582466798,2,low
1843,53.13307926731758,19.0,73.88566454227684,379.0584443032754,2,low
2945,80.55808264412336,,8.400627215086796,755.3017551719944,6,high
639,79.13527236523345,,35.48010841661865,533.5519229636288,1,low
2491,,10.0,39.92162913766843,618.3235401567761,4,low
54,78.07854833654764,17.0,9.60462570478374,493.4151341054322,2,low
2058,19.1773458293671,16.0,0.8202071916567719,318.4171031396684,4,low
313,5.006452709329434,14.0,13.635123509004233,601.7173545828059,1,low
1502,87.36338226347002,18.0,1.387480483384429,687.8863057164232,3,high
2958,7.5554493762769575,11.0,69.30454198365007,547.6061324252986,2,low
330,24.66884297439973,,92.0653920878457,573.3686542639903,0,low
1121,69.53189496243846,12.0,39.88380380182603,314.77979204498234,4,low
1060,40.94479376273091,11.0,38.91386356701178,606.029544972384,2,low
846,87.63139699155089,12.0,,701.9020734389524,1,high
3238,29.797979466226955,15.0,2.304020300337805,560.687821140718,0,high
3265,1.1871346669359295,18.0,48.6005055575373,230.4825131184661,1,high
112,,17.0,24.572329880930226,745.3444251162922,1,low
1950,57.80750491848317,16.0,34.33599884371305,358.2764159534354,2,high
3521,,,45.374926601859386,,4,high
3174,53.48727557587553,12.0,15.80023005954893,642.9464402841377,1,high
3338,87.65981188350187,14.0,4.683709394639642,661.9427483076491,1,high
2123,91.24850542303685,13.0,47.54774475134124,229.99147823302314,5,low
647,,12.0,18.141214894458273,517.5825884109406,1,low
3005,46.21404732699007,18.0,52.62077425305132,507.6532416323913,3,high
2339,54.91440152414512,17.0,17.271547388235604,715.8542281589768,6,low
205,94.9112456888247,16.0,7.339306172852484,568.8085313615944,7,low
1219,99.86173191643847,15.0,5.626235259517254,717.217649156744,2,high
2734,23.540724884152663,13.0,40.868167282792115,580.9876399827731,4,low
871,72.69798713458154,7.0,25.662157696182618,488.8750693158174,1,high
399,37.80310622331952,13.0,15.55580105603892,529.0789132307239,2,low
1848,,20.0,20.325110785262357,728.5395375653694,2,low
2131,0.9252522435902355,16.0,23.931147574987992,305.46022467481265,4,low
719,46.05660075622558,15.0,8.210079019108543,635.8931765180798,0,high
3520,48.833491300433465,,14.252442809508885,405.8576013168819,3,high
1809,2.2569696573442655,15.0,,373.62813736269453,1,low
1394,68.69274167743025,,14.751473893265258,653.513954992426,1,high
3228,29.400338859495314,14.0,20.828167207143572,367.5369117483509,3,high
1462,55.98931015359494,17.0,5.711490301022141,556.5612075387987,1,high
396,30.091907316541878,17.0,15.002261588143819,426.6587866760353,3,low
3372,,12.0,14.60811922175727,146.45949561552897,2,high
673,40.71737385988753,20.0,10.106329871228874,571.6573970156524,4,low
2456,23.227336479050077,20.0,194.995291075626,518.9481909435184,1,low
102,53.480097691916804,21.0,2.294366013436272,213.48792283777726,4,low
2992,19.882853028647997,,,395.21156876917075,2,high
1301,,13.0,5.750749414241064,228.9511824931543,3,low
889,15.737851486886756,19.0,54.8883244060352,609.7534830944619,1,low
72,67.09747094857849,15.0,73.67087701353631,708.1989804065145,5,low
2454,75.39376844414241,,15.398759011199099,627.4235907569279,2,high
1094,11.039423424993377,16.0,52.029369313888694,648.3695235200137,4,low
2247,46.78024120373392,12.0,8.626840366189452,422.3254391499779,4,low
2289,7.087170065487358,,4.527076577783182,582.0392016665562,0,high
1546,59.81824455420024,7.0,11.388582122979635,,1,high
2116,26.440429792964537,16.0,12.541651521543985,527.797177413323,2,low
398,52.76244568387079,18.0,15.192936041249789,643.6147190681784,1,low
2834,51.746100938429116,10.0,14.002297715168766,676.3231130970854,2,high
180,92.43543461938005,18.0,15.887231292870927,441.53654155422265,2,low
1164,54.90832225687229,12.0,37.139682513640274,,0,high
1533,,18.0,8.454186389881293,,3,low
1489,40.165312576438026,10.0,0.5625086663686966,467.1090072029174,0,high
1100,94.90796031828168,,20.18155138532497,542.6896820021234,3,high
1053,,16.0,17.842049647699998,,2,high
1628,28.540529030284155,10.0,1.8583363271864168,212.81270517739142,0,high
2814,84.42095857762321,8.0,4.3092320457348,399.36296732127863,1,high
2070,43.239636018508996,15.0,21.395653844664643,355.41677160238396,6,low
1419,82.8667143533594,16.0,,687.6340683037686,1,high
98,82.28880682935021,10.0,63.01340916744428,,4,low
2376,18.88701867628544,17.0,5.7091295451298665,423.0674645657318,3,low
973,70.1141131383577,16.0,0.6098354906040427,580.7452538669867,2,high
831,29.06429693065311,18.0,17.802518158917692,411.0490473625966,3,low
2373,29.749266999266823,13.0,128.4125132695662,497.7207834804726,4,low
2280,29.634807688058075,16.0,30.14321152317328,772.1106800168039,1,high
90,72.55682475599482,16.0,,767.9435485829965,1,low
975,22.982604179253606,,,438.8923515405771,3,low
3040,,12.0,19.904647989731668,472.64572967606335,1,high
1367,71.52368534826331,11.0,6.9377668346190156,407.1457248903792,4,low
1214,17.118474383512527,10.0,31.30277179247414,211.1202087439745,3,low
360,10.448239530783464,11.0,26.240682781529234,655.4284017645077,1,low
1581,23.751612059406014,15.0,9.245270188246057,863.2013175007646,2,low
367,37.9900522322704,16.0,,433.48258435238404,3,low
1659,47.59063274732007,9.0,42.19726292567907,377.48094090660925,3,low
1357,4.457004071263082,14.0,26.417870542189892,459.072980548999,1,low
1556,97.05733326273605,14.0,55.37878838660299,,2,high
1703,71.60630534195582,12.0,9.025046404652098,329.670483468968,3,high
1391,32.31940653243362,13.0,31.74099210549475,431.2282308523803,3,low
1603,31.869725728539734,12.0,3.7900518995103223,652.2345880907028,2,low
2716,44.85425493684594,19.0,,519.1070951700907,4,high
304,62.6244822763033,21.0,32.06046109856429,690.5579042193469,3,low
1217,14.637306658896776,8.0,52.38889733944736,554.7151779292253,2,low
3544,18.892981376495232,15.0,11.610733194983048,336.6624096840622,3,high
2396,85.94345828335508,16.0,48.11166185576224,413.5979034920361,2,high
2666,25.625492388907254,,33.973058155941,537.2618095331723,0,high
2581,38.01949979751775,13.0,12.862385357578262,331.61160860583385,2,high
2464,87.12718509501171,18.0,62.720398762050856,312.152040063409,1,high
2023,66.31478293998225,15.0,21.3533336895042,321.1699169951412,3,high
899,34.171187934168834,21.0,31.344766492651207,577.3706581720724,1,low
2910,68.36995457246208,6.0,20.533434414699133,445.0639976866193,1,high
1044,1.968321538141371,9.0,18.08383957012223,677.3662446639421,2,low
1941,73.56426600113653,15.0,56.51184515302142,365.5369425580045,1,high
632,48.701604051623946,11.0,10.47414883769959,131.38995980692277,1,low
1829,81.31821472844612,13.0,1.119507533416325,480.3942321795177,0,high
720,95.46376520064683,21.0,63.55361612521939,747.1332545590731,1,low
523,92.57885494945684,17.0,52.293185670149754,505.18541254229086,2,low
519,90.92650434553407,,,294.1860135300696,1,high
2798,,21.0,6.153625902813653,256.3585105689881,1,high
3174,,8.0,33.76720274362262,679.6852870885235,1,high
2586,46.503532473067274,17.0,2.461070137361764,378.8844842837133,3,high
419,,12.0,16.536658118017648,731.2692991484795,1,low
324,88.39977768711867,14.0,2.6932225795083857,598.1140173276925,1,high
1422,20.698630300011956,9.0,27.33235582094487,384.56469283929727,1,low
2873,91.8193158461703,15.0,0.8275615809819411,675.0705266467462,2,high
2942,81.5180231969889,19.0,29.765878344172304,361.4154270105097,3,high
1747,97.88560151782346,11.0,33.55271910812499,282.8994331332503,1,high
2626,88.02517732816871,17.0,20.03283301275889,369.98819099833315,4,high
678,27.993732969190667,15.0,5.77142330052073,615.3104977385328,2,low
1903,10.595591134404769,8.0,3.207316110521993,670.6950483502005,3,low
597,11.224107199158862,7.0,11.275398614061217,440.59591056981327,2,low
3288,29.12233185782761,13.0,18.776247712054168,219.75330332912813,1,high
2930,61.418372398453926,15.0,30.834130577206487,266.48503083079163,3,high
2847,,,0.0375272873927407,339.8531642210955,3,high
474,89.92503069815648,24.0,37.246493674710855,305.9004681124814,3,low
392,62.37533843692328,,37.41809537386769,539.8145564096849,1,low
2200,0.563131274805373,15.0,17.63864192132657,,1,low
1241,18.63167765185335,8.0,12.620702724578718,619.3664861038382,2,low
771,9.972620385336795,18.0,,330.76537325138906,5,low
2071,36.332447556901,16.0,,395.8436351500167,1,high
709,50.13509936337459,14.0,122.72747275073516,425.1063981051789,1,low
2497,4.339717857856085,,13.953148080069198,558.3821250489628,1,high
3353,34.84779757956553,12.0,,735.6882103778014,0,high
1672,17.917967462532257,24.0,,429.88994308237193,1,low
1602,64.70701662588739,19.0,,730.8165936602284,2,high
1388,46.427236932434,13.0,18.785641922467985,815.5866437633342,0,high
2169,49.531764693390876,17.0,17.44142982761158,,3,high
92,42.76917880334611,16.0,29.43273369339115,,2,low
2589,95.6019710486567,20.0,,445.9070948913325,2,high
1192,21.473512512156322,16.0,60.39886803240912,509.373497853183,2,low
3286,51.66642598438743,13.0,24.07306322751262,446.2731354827261,1,high
1258,73.60173683653359,14.0,70.36776795244651,632.6266192083958,3,low
2849,55.684441313456254,15.0,0.07905338651469226,267.6753079410827,3,high
3315,92.90208857168011,16.0,,419.8066857055832,0,high
285,37.796835564128415,11.0,15.954218565102199,549.3762009608354,4,low
164,,16.0,21.101929835623643,630.5126760740768,2,low
904,,8.0,40.85443488464777,,3,low
851,60.89991110519285,,7.730176817413249,306.64621585535883,1,high
2165,28.821196844810604,16.0,6.878600272264445,402.1936378719116,2,high
3065,16.030903951556887,13.0,36.421483886194785,160.03901401589945,2,high
3308,54.45312929045081,,22.104556855904306,333.51964889707034,1,high
3230,53.23102633799106,13.0,7.983062065289992,234.6612054598936,2,high
852,7.587164122404754,22.0,19.850538835593216,421.80539074035073,1,low
3104,69.82154534944728,15.0,,465.7451611037553,3,high
1003,62.377219065085285,22.0,35.27559941465144,570.4181359756343,1,low
3011,18.90172827464972,12.0,0.07993951948769736,455.21007045201173,2,high
1807,46.943486215404384,16.0,26.51182152425544,570.4905620618231,2,low
150,72.032291647856,9.0,27.917634788223964,,3,low
3486,52.94357405412765,13.0,41.054828266935345,345.00151913747254,4,high
1667,39.54890761835702,10.0,,247.05894412386832,2,low
3139,32.233845808094365,16.0,17.404724283425786,587.5522999844098,1,high
1394,61.039386664405356,10.0,12.580238244253351,746.975447752176,3,low
1037,93.91086983102406,15.0,,880.3077517523025,1,high
954,67.17448404774834,15.0,12.321981750396121,640.3182051851932,1,high
674,,18.0,2.1282787735495408,718.6272817916093,2,low
2062,46.06849734821338,,48.709179096800085,569.2189556058403,3,low
2791,89.08241315106275,,49.35290834124329,,1,high
2937,9.446242580108688,14.0,16.19927463561675,516.6501535687293,2,high
2098,98.88757121375433,18.0,9.018611735546992,484.12855339687036,2,high
271,94.90693936454213,24.0,3.767579535544276,591.0614833143702,0,high
2532,,13.0,57.1620587830042,421.91043779529144,0,low
3040,93.3413320449555,16.0,62.98817117842616,477.8836322619212,2,high
2698,,15.0,,,3,high
2380,84.47091670758626,20.0,29.166834427732837,571.2390003597363,4,high
1649,41.83833377132715,19.0,8.978621217941937,356.13536882802475,3,low
832,44.08551127025159,14.0,7.651669585231504,505.0617485720319,2,low
993,,17.0,0.6430851734667572,575.0736640463571,4,low
98,77.44774192759833,13.0,,587.883714705472,2,low
1182,3.3789150948248636,12.0,4.873504774189089,615.7262806723152,3,low
225,59.31559955271343,17.0,0.37345028954208576,,2,low
2217,18.673299409737098,15.0,3.322958331080852,572.9095669084531,2,high
3545,34.594951786320294,16.0,11.29623757299993,427.0062105331694,2,high
2360,34.79686661552165,15.0,33.18390139996985,204.36894304846652,3,low
2389,46.906034022115364,15.0,6.792832652324678,579.546391061234,1,high
775,33.41364118761734,17.0,65.56822145417723,544.7732160296213,2,low
1718,10.736111845066777,14.0,10.210907177818786,651.9985254348703,2,low
306,14.562873852545144,12.0,12.069285789989925,496.2066930692598,1,low
90,,8.0,7.3761407164654225,259.52549514238825,4,low
3420,47.02490853287543,17.0,8.783063116648075,486.2553823453666,2,high
1943,95.44476948529885,13.0,2.3108090107975574,632.9870847109592,4,high
2129,11.567522364811655,13.0,,571.4052213194641,2,low
